Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Giving God the Worst of Me,Dana K. White,Createspace Independent Publishing Platform,2014-12-03,"Dana K. White started ASlobComesClean.com in 2009 in a desperate attempt to get her home under control. She had no idea where her deslobification journey would lead, both in her home and in her spiritual life. This is the story of how God worked in her life to show her that He was more concerned with her heart than her home.",,86,N/A,0,en
Ancient Rings,T.N. Pollio,McFarland,2018-10-20,"Ancient finger rings made of base metals and low-grade silver alloys are increasingly being unearthed and sold through a growing assortment of marketplaces worldwide. Reference material on ancient rings has focused mainly on historic and ""high-end"" pieces--the precious metals and stones of royalty and the wealthy--while little has been written on the evaluation of common rings. This guide describes their composition, structure and imagery, thus providing merchants, collectors and researchers with a comprehensive reference on these ancient artifacts that, until now, have gone unexamined.",Antiques & Collectibles,175,N/A,0,en
Collecting Under the Radar,Linda Abrams,Red Rock Press,2009,"Suggests types of collectibles that the author believe will rise in value, how to choose good examples, and ways to avoid buying fakes.",Antiques,447,N/A,0,en
The Structure of International Publishing in the 1990s,Beth Luey,Routledge,2021-09-28,The past decade has brought dramatic changes to the publishing industry. Publishing companies merged with one another or were bought by larger companies or media conglomerates; mergers and acquisitions crossed national boundaries and language barriers; technological advances altered the publication process and made available new media and the re-examination of the established print media. This volume examines these changes and illuminates the various prospects for the future of publishing in the coming decade.,Language Arts & Disciplines,247,N/A,0,en
2019 - DEBBIES BOOK(R) 31st Edition,Debbie Hemela,"Debbies Book, Inc",2019-02-06,"2019 Debbies Book® 31st Edition Digital/Printable Book All the ways to experience Debbies Book®! • Physical book for users who want to hold it in their hands • Printable book for users who want to print certain pages • Searchable, online database accessible from any device • Blog featuring how-tos, vendors and news The book is organized by categories in alphabetical order. Addresses for Prop Houses and Costume Rental Houses are only displayed in the Prop House and Costume Rental House categories to save space.",Reference,240,N/A,0,en
Explorer's Guide North Florida & the Panhandle (Third Edition) (Explorer's Complete),"Sandra Friend, John Keatley",The Countryman Press,2018-03-30,"The most comprehensive guide to the Sunshine State's northwest region Welcome to the quieter side of Florida. The northwest has it all—prime Gulf Coast vacation spots, powdery quartz beaches, unexpected waterfalls, and historic downtown areas across the Panhandle. Florida's history runs deepest here, from prehistoric settlements at Cedar Key and along the Aucilla River to the Spanish colonies at Pensacola and St. Augustine. Sandra Friend and John Keatley show readers the best of their state's natural wonders and historic sights, the seafood restaurants most worth your time, the most unique lodgings, and a beach for everyone, whether you're seeking serenity or a busy social scene. As with every Explorer's Guide, you'll get the latest, most thoroughly researched recommendations for everything from eating, sleeping, exploring, local festivals, transportation options, and much more. Full color photographs bring the destination alive, while color maps and clear, concise directions guide you in your travels. Now in its third edition, this guide is indispensable for any vacationer hoping to enjoy the region to its fullest.",Travel,459,N/A,0,en
Revised Form 990,"Jody Blazek, Amanda Adams",John Wiley & Sons,2009-05-04,"A line-by-line preparation guide to the completely new and revised Form 990 for nonprofit organizations The accurate and complete preparation of Form 990—the information return that must be filed annually by most types of tax-exempt organizations—is a key factor in maintaining public image and fundraising capabilities. The newly redesigned Form 990 was released in December 2008 with significant revisions to the initial June 2007 draft. Preparation of the new return will require tax-exempt organizations to gather extensive new information about their activities for disclosure on the new form beginning with their 2008 tax year. In Revised Form 990: A Line-by-Line Preparation Guide, authors Jody Blazek—who with other AICPA Task Force members was instrumental in effecting changes to the original IRS draft of the form—and Amanda Adams, provide step-by-step and line-by- ine analysis and preparation guidelines for nonprofit professionals and nonprofessionals alike charged with preparing and submitting the form. This hands-on workbook walks you through the process of producing an annual report to the IRS that demonstrates continued qualification for exempt status for a nonprofit organization, explaining the information requested page by page and part by part. It addresses the issues and challenges for each part, particularly the new schedules. As each part is explained, the authors suggest when certain answers have negative consequences. Guidance is provided for functional expense reporting and generally accepted accounting principles for reporting revenues. A good discussion of the differences between book and tax reporting and records needed to accurately display financials for tax purposes is included. The Form 990-PF and Form 990-T are also examined.",Business & Economics,326,N/A,0,en
Customs Bulletin,,N/A,1996-04,N/A,Customs administration,984,N/A,0,en
2020 - DEBBIES BOOK(R) 32nd Edition,Debbie Hemela,"Debbies Book, Inc",2020-01-01,"2020 Debbies Book® 32nd Edition Digital/Printable Book ﻿The book is organized by categories in alphabetical order. Addresses for Prop Houses and Costume Rental Houses are only displayed in the Prop House and Costume Rental House categories to save space. All the ways to experience Debbies Book®! • Physical book for users who want to hold it in their hands • Printable pdf book for users who want to print certain pages • Searchable, online database accessible from any device • Blog featuring how-tos, vendors and news",Reference,240,N/A,0,en
Once & Future #2,Kieron Gillen,Boom! Studios,2019-10-02,"The McGuire family has held back supernatural threats for generations, but this time they messed up. As an ancient evil arises from the grave, Bridgette and Duncan find themselves up against forces bigger than they could have expected, and faces new and old are about to complicate things further",Comics & Graphic Novels,27,N/A,0,en
Personal Finance,Vickie L Bajtelsmit,John Wiley & Sons,2024-04,"""With the highest inflation in decades, her graduation cohort faced much higher costs for rent and food, without the benefit of similarly higher salary offers. Many of her friends, particularly those who had high levels of student loan and credit card debts, decided to move back home with their families temporarily to help make ends meet. Recent evidence suggests that as many as 20 percent of young adults are now living with their parents-about twice as many as did so in past decades. In fact, as more kids come home to roost with their Baby Boom parents, it's increasingly common to hear them called the ""boomerang"" generation""--",Business & Economics,514,N/A,0,en
Disney NumisMagic - The Art and Magic of Collecting Disney Currency,Teddy C. Ryan III,CVM Enterprises,2020-05-18,"Disney Numismagic - The Art and Magic of Collecting Disney Currency Professional Catalogue and Valuation Guide for Disney Fantasy Currency A complete illustrated history of Disney fantasy currency and particulares from the 1930's forward; including a Walt Disney Company timeline and biography of Mickey Mouse as they relate to Disney currencies and bank notes over the years. Includes: Mickey Mouse Club ""Cone Coupons"", WW2 Disney War Bonds, Disney theme park promotional scrip and coupons, Disneyland Dollars, Magic Kingdom Club M.O.U.S.E Money, Walt Disney World Vacation Club Sand Dollars, Walt Disney World Resort Recreation Coupon Dollars, Disney's El Capitan Theatre-Hollywood Dollar; as well as the official Disney Dollars private currency, from 1987 to present. Written and designed for Disneyana enthusiasts, notaphilists, numismatic collectors and dealers; the book catalogues each item using detailed descriptions; with a comprehensive VALUATION GUIDE, listing the individual Disney banknotes and scrip by their Year and Series; plus multiple categorized classification charts organized by Type and Grade for indicating the collectors ""fair market value"" of these unique currency items - using notaphilic and numismatic industry established guidelines (IBNS and Numeric Grading Scales). ISBN: 978-0-9890441-7-2 252-pages / Full-color illustrated / Hard Bound Printed POD by (Ingram Books / Ingram Spark) and available direct from the publisher (CVM Enterprises) or through other standard distributors. - Retail Price $34.95 Website: http://www.Disney-NumisMagic.com",Antiques & Collectibles,254,N/A,0,en
