Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Mayberry Humor Across the USA,Jeanne Robertson,N/A,1995,N/A,Humor,360,N/A,0,en
A Dictionary of the English and Portuguese Languages,Antonio Vieyra,N/A,1861,N/A,English language,784,N/A,0,en
The New and Complete Dictionary of the English Language,John Ash,N/A,1775,N/A,English language,642,N/A,0,en
The Language of Comic Narratives,Isabel Ermida,Walter de Gruyter,2008-12-10,"The book offers a comprehensive account of how humor works in short stories, by presenting a model of narrative comedy that is pragmatically as well as semantically, grammatically and stylistically informed. It is the first study to combine a sequential analysis of the comic short story with a hierarchical one, merging together horizontal and vertical narratological perspectives in a systematic way. The book covers the main areas of linguistic analysis and is deliberately interdisciplinary, using input from philosophy, sociology and psychology so as to touch upon the nature, motivations and functions of humor as a cognitive phenomenon in a social context. Crucially, The Language of Comic Narratives combines a scholarly approach with a careful explanation of key terms and concepts, making it accessible to researchers and students, as well as non-specialists. Moreover, it reviews a broad range of historical critical data by examining the source texts, and it provides many humorous examples, from jokes to extracts from comic narratives. Thus, it seeks to anchor theory in specific texts, and also to show that many linguistic mechanisms of humor are common to jokes and longer, literary comic narratives. The book tests the model of humorous narratives on a set of comic short stories by British and American writers, ranging from Evelyn Waugh and Dorothy Parker, through Graham Greene and Corey Ford, to David Lodge and Woody Allen. The validity of the model is confirmed through a subsequent discussion of apparent counter-examples.",Language Arts & Disciplines,275,N/A,0,en
Greek Vase-Painting and the Origins of Visual Humour,Alexandre G. Mitchell,Cambridge University Press,2009-08-24,"This richly illustrated book is a comprehensive study of visual humour in ancient Greece, emphasising works created in Athens and Boeotia.",Art,399,N/A,0,en
Innovative Teaching Strategies in Nursing and Related Health Professions,"Debra Hagler, Beth L Hultquist, Martha J Bradshaw",Jones & Bartlett Learning,2024-10,"""The recent pandemic has driven rapid change in educational technology use, while the post-pandemic phase has driven a desire for intentional social learning and interaction. Revisions will reframe teaching strategies and introduce additional methods to support these developments. Key Revision Changes: Major changes include emphasis and new content on diversity and inclusion, clinical judgment, competency-based education, and virtual/augmented reality. Authors are to provide a crosswalk of product's solution to the competencies and outcomes expected. The most pertinent competencies for users of this text are the NLN Core Competencies of Academic Nurse Educators (2005)""--",Medical,431,N/A,0,en
Communication Research Measures II,"Rebecca B. Rubin, Alan M Rubin, Elizabeth E. Graham, Elizabeth M. Perse, David Seibold",Routledge,2010-04-26,"Expanding and building on the measures included in the original 1994 volume, Communication Research Measures II: A Sourcebook provides new measures in mass, interpersonal, instructional, and group/organizational communication areas, and highlights work in newer subdisciplines in communication, including intercultural, family, and health. It also includes measures from outside the communication discipline that have been employed in communication research. The measures profiled here are ""the best of the best"" from the early 1990s through today. They are models for future scale development as well as tools for the trade, and they constitute the main tools that researchers can use for self-administered measurement of people's attitudes, conceptions of themselves, and perceptions of others. The focus is on up-to-date measures and the most recent scales and indexes used to assess communication variables. Providing suggestions for measurement of concepts of interest to researchers; inspiring students to consider research directions not considered previously; and supplying models for scale developers to follow in terms of the work necessary to produce a valid and reliable measurement instrument in the discipline, the authors of this key resource have developed a significant contribution toward improving measurement and providing measures for better science.",Language Arts & Disciplines,594,N/A,0,en
New French Dictionary,C. Hossfeld,N/A,1877,N/A,,770,N/A,0,en
N.W. Ayer & Son's American Newspaper Annual and Directory,,N/A,1918,N/A,American newspapers,1750,N/A,0,en
"A Complete Pocket-dictionary of the English and German, and German and English Languages",F.A. Webster,N/A,1842,N/A,,522,N/A,0,en
Humoring Resistance,Dianna C. Niebylski,State University of New York Press,2012-02-01,"Contextualizing theoretical debates about the political uses of gendered humor and female excess, this book explores bold new ways in which a number of contemporary Latin American women authors approach questions of identity and community. The author examines the connections among strategic uses of humor, women's bodies, and resistance in works of fiction by Laura Esquivel, Ana Lydia Vega, Luisa Valenzuela, Armonía Somers, and Alicia Borinsky. She shows how the interarticulation of the comic and comic-grotesque vision with different types of excessive female bodies can result in new configurations of female subjectivity.",Literary Criticism,204,N/A,0,en
"The Routledge Handbook of Language, Gender, and Sexuality","Jo Angouri, Judith Baxter",Routledge,2021-04-26,"Shortlisted for BAAL (British Association for Applied Linguistics) Book Prize 2022 The Routledge Handbook of Language, Gender, and Sexuality provides an accessible and authoritative overview of this dynamic and growing area of research. Covering cutting-edge debates in eight parts, it is designed as a series of mini edited collections, enabling the reader, and particularly the novice reader, to discover new ways of approaching language, gender, and sexuality. With a distinctive focus both on methodologies and theoretical frameworks, the Handbook includes 40 state-of-the art chapters from international authorities. Each chapter provides a concise and critical discussion of a methodological approach, an empirical study to model the approach, a discussion of real-world applications, and further reading. Each section also contains a chapter by leading scholars in that area, positioning, through their own work and chapters in their part, current state-of-the-art and future directions. This volume is key reading for all engaged in the study and research of language, gender, and sexuality within English language, sociolinguistics, discourse studies, applied linguistics, and gender studies.",Language Arts & Disciplines,565,N/A,0,en
