Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Herbal Handbook,The New York Botanical Garden,Clarkson Potter,2022-02-22,"Herbal Handbook is a charming, information-packed guide to 51 herbs and their uses illustrated with rare botanical art from the renowned archives of The New York Botanical Garden. Did you know that woodruff was used as a room freshener in the Middle Ages; that crushed bergamot leaves can soothe bee stings; and that dried fenugreek seeds were found in the tomb of King Tutankhamen? Herbs are magical, and their uses myriad. Inside Herbal Handbook are fifty-one herbs portrayed in words and rare botanical art curated by experts at The New York Botanical Garden. Some, like saffron, are treasured and rare; others, like purslane, grow by the roadside. They all have a place—in the garden, in the kitchen, in the bed or the bath. Use Herbal Handbook to explore their history, how to grow them, and how they were used in the past and present. Then bring them into your daily life; each herb’s profile offers a recipe or project that highlights its unique properties. So cleanse your face with calendula when you wake up, sip a bergamot tea at breakfast, have a lovage tuna sandwich for lunch, and mix a caraway cocktail at the end of the day. Let Herbal Handbook delight your senses as they have done to others for thousands of years.",Gardening,177,N/A,0,en
Art Now Gallery Guide,,N/A,1995,N/A,Art,762,N/A,0,en
"The Elementary School Library Collection, Phases 1-2-3",,N/A,1976,N/A,Children's literature,824,N/A,0,en
Home Bureau Federation News,,N/A,1951,N/A,Agricultural extension work,418,N/A,0,en
The Heritage of Old Buncombe County,"Doris Cline Ward, Charles D. Biddix",N/A,1981,N/A,History,520,N/A,0,en
"Oliver Sheppard, 1865-1941",John Turpin,Four Courts Press,2000,"""The period from the 1890s to the 1930s was one of important cultural and political change in Ireland. The sculpture of Oliver Sheppard represented this - from the Celtic Revival to the Irish Free State. He was born into an artisan sculptor's family and grew up in Dublin's northside. He began his studies at the Dublin Metropolitan School of Art and continued in London (under Edouard Lanteri) and in Paris. In 1902 he returned to work in Dublin where he was the leading teacher of sculpture until his retirement in 1937. Sheppard's sensitive clay modelling was in the Romantic-Realist style of French and British sculpture of the late 19th century and he excelled in the subtle modelling of the body and in describing character. His early Irish mythological subjects reflect the influence of W. B. Yeats and are part of the poetic imagery of the search for national identity. He made his name in the early 20th century with his celebrated public sculptures of James Clarence Mangan (St. Stephen's Green), The Pikeman (Wexford) and The Death of Cuchulainn - the national memorial to the 1916 Rising (General Post Office, Dublin). He made many portrait busts and reliefs of patriots, artists and professional people - notably of medical men - and his work also included medals for Trinity College Dublin. An active figure in the Irish art world, he was a member and Professor of Sculpture of the Royal Hibernian Academy. This is the first full-scale treatment of his work, based on the sculptor's own archives.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved",Biography & Autobiography,280,N/A,0,en
Kids Around the World Create!,Arlette N. Braman,Wiley,1999-07-15,"Travel the Globe with These Fun and Easy Projects! There's nothing like the thrill of finding out about faraway places. Now you can meet the people and share the customs of different countries by creating some of the things that keep their cultures alive. You'll make a bookmark with a Guatemalan design using a cardboard loom, or an Egyptian bead necklace using dough or store-bought clay. Learn how prehistoric people told stories by making your own version of a cave painting, or make a good-luck charm in the form of a Tibetan goodwill message flag. Kids Around the World Create! is full of fun crafts and activities that will teach you about the customs of cultures around the world. Every country has something special to offer, and all the activities in this book help you enjoy and explore this diversity. All the crafts are easy to do and the supplies are made up of simple household materials. Have fun as you journey to distant and exciting lands!",Juvenile Nonfiction,132,N/A,0,en
Tennessee Wildlife and Conservationist,,N/A,1984,N/A,Natural resources,408,N/A,0,en
Hidden Heretics,Ayala Fader,Princeton University Press,2022-04-05,"""This book concerns a cohort of ultra-orthodox Jews based in the greater New York area who, while retaining membership and close familial and other ties with their strictly observant communities, seek out secular knowledge about the world on the down low (so to speak), both online and via in-person encounters. Ayala Fader conducted her ethnographic research in these rarified social circles for years, developing relationships of trust with the mostly young married men and women who have taken to clandestine methods to find alternative social spaces in which to question what it means to be ethical and what a life of self-fulfillment looks like. Fader's book reveals the stresses and strains that such ""double-lifers"" experience, including the difficulty these life choices inject into relationships with wives, husbands, and one's children. Not all of these ""double-lifers"" become atheists. Fader's interlocutors can be placed on a broad spectrum ranging from religiously observant but open-minded at one end to atheism on the other. The rabbinical leadership of these ultra-orthodox communities are well aware of this phenomenon and of how unfiltered internet access makes such alternative forms of seeking an ever-present temptation. (Some ultra-orthodox rabbis have been sounding the alarm for years, claiming that the internet represents more of a threat to community survival today than the Holocaust did in the last century.) Fader's book examines the institutional responses of ultra-orthodox communities to the double-lifers. These include what is typically referred to as a Torah-based type of ""religious therapy"" conducted by trained members of these communities who as therapists and ""life coaches"" blend elements of modern psychiatry with ultra-orthodoxy and ""treat"" troubling, potentially life-altering doubt and skepticism as symptoms of underlying emotional pathology""--",Religion,288,N/A,0,en
The American Swedish Monthly,,N/A,1962,N/A,Sweden,482,N/A,0,en
India's Artisans,,N/A,1995,N/A,Artisans,202,N/A,0,en
Forbes,Bertie Charles Forbes,N/A,1985,"This business magazine covers domestic and international business topics. Special issues include Annual Report on American Industry, Forbes 500, Stock Bargains, and Special Report on Multinationals.",Business,1498,N/A,0,en
Great National Park Vacations,,Prentice Hall,1989,N/A,Travel,290,N/A,0,en
The New York Times Magazine,,N/A,1974,N/A,Arts,324,N/A,0,en
Illinois Calendar of Events,,N/A,N/A,N/A,Festivals,224,N/A,0,en
Official Master Register of Bicentennial Activities,American Revolution Bicentennial Administration,N/A,1974,N/A,"American Revolution Bicentennial, 1976",580,N/A,0,en
Power Prediction Modeling of Conventional High-Speed Craft,"Dejan Radojčić, Milan Kalajdžić, Aleksandar Simić",Springer Nature,2019-10-29,"The proposed book addresses various power prediction methods, a principal design objective for high-speed craft of displacement, semi-displacement, and planing type. At the core of the power prediction methods are mathematical models based on experimental data derived from various high-speed hull and propeller series. Regression analysis and Artificial Neural Network (ANN) methods are used as extraction tools for this kind of models.The most significant factors for in-service power prediction are bare hull resistance, dynamic trim, and the propeller’s open-water efficiency. Therefore, mathematical modeling of these factors is a specific focus of the book. Furthermore, the book includes a summary of most of the power-prediction-relevant literature published in the last 50 years, and as such is intended as a reference overview of the best high-speed craft modeling practices.Once these mathematical models have been developed and validated, they can be readily programmed into software tools, thereby enabling the parametric analyses required for the optimization of a high-speed craft design. The proposed book is intended primarily for naval architects who design and develop various types of high-speed vessels (yachts, boats etc.), as well as for students who are interested in the design of fast vessels. The book includes useful Excel Macro Codes for the outlined mathematical models. Moreover, software for all considered models is provided.",Mathematics,267,N/A,0,en
Official Master Register of Bicentennial Activities. Jan. 1975,American Revolution Bicentennial Administration,N/A,1975,N/A,,662,N/A,0,en
Martha Stewart's Encyclopedia of Sewing and Fabric Crafts,Martha Stewart Living Magazine,Potter Craft,2010-03-30,"Whether you just bought your first sewing machine or have been sewing for years, Martha Stewart’s Encyclopedia of Sewing and Fabric Crafts will open your eyes to an irresistible range of ideas. A comprehensive visual reference, the book covers everything a home sewer craves: the basics of sewing by hand or machine, along with five other time-honored crafts techniques, and step-by-step instructions for more than 150 projects that reflect not only Martha Stewart’s depth of experience and crafting expertise, but also her singular sense of style. Encyclopedic in scope, the book features two main parts to help you brush up on the basics and take your skills to a new level. First, the Techniques section guides readers through Sewing, Appliqué, Embroidery, Quilting, Dyeing, and Printing. Following that, the Projects A to Z section features more than 150 clever ideas (including many no-sew projects), all illustrated and explained with the clear, detailed instructions that have become a signature of Martha Stewart’s magazines, books, and television shows. An enclosed CD includes full-size clothing patterns as well as templates that can be easily produced on a home printer. Fabric, thread, and tool glossaries identify the properties, workability, and best uses of common sewing materials. And, perhaps best of all, when you need it most, Martha and her talented team of crafts editors offer you the reassurance that you really can make it yourself. The projects are as delightful as they are imaginative, and include classic Roman shades, hand-drawn stuffed animals, an easy upholstered blanket chest, a quilted crib bumper, French knot-embellished pillowcases and sheets, and Japanese-embroidered table linens, among many others.With gorgeous color photographs as well as expert instruction, this handy guide will surely encourage beginners and keep sewers and crafters of all experience levels wonderfully busy for many years to come.",Crafts & Hobbies,402,N/A,0,en
