Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Affordable Housing in New York,"Nicholas Dagen Bloom, Matthew Gordon Lasner",Princeton University Press,2019-12-31,"A richly illustrated history of below-market housing in New York, from the 1920s to today A colorful portrait of the people, places, and policies that have helped make New York City livable, Affordable Housing in New York is a comprehensive, authoritative, and richly illustrated history of the city's public and middle-income housing from the 1920s to today. Plans, models, archival photos, and newly commissioned portraits of buildings and tenants by sociologist and photographer David Schalliol put the efforts of the past century into context, and the book also looks ahead to future prospects for below-market subsidized housing. A dynamic account of an evolving city, Affordable Housing in New York is essential reading for understanding and advancing debates about how to enable future generations to call New York home.",Architecture,368,N/A,0,en
The Canada Year Book,,N/A,1913,N/A,Canada,498,N/A,0,en
Monthly Catalog of United States Government Publications,,N/A,1987,N/A,Government publications,1252,N/A,0,en
"Monthly Catalogue, United States Public Documents",,N/A,1995,N/A,Government publications,1994,N/A,0,en
Annual Report of the Auditor of State to the ... General Assembly,Ohio. Auditor of State,N/A,1908,N/A,"Finance, Public",836,N/A,0,en
United States Congressional Serial Set Catalog,,N/A,1988,N/A,Government publications,796,N/A,0,en
Message ...,Wisconsin. Governor,N/A,1893,Some vols. include budget.,Wisconsin,1324,N/A,0,en
"Proceedings of the Second Pan American Scientific Congress: (section IX) Transportation, commerce, finance and taxation. I. S. Rowe, chairman",,N/A,1917,N/A,Anthropology,686,N/A,0,en
Leyes Y Resoluciones Públicas Aprobadas Por la Comisión de Los Estados Unidos en Filipinas,Philippines,N/A,1903,N/A,Law,902,N/A,0,en
The Business Library Abstract,Baker Library,N/A,1921,N/A,,206,N/A,0,en
Annual Report of the Superintendent of Poor of Milwaukee County for the Year Ending December 31 ...,Milwaukee County (Wis.). Superintendent of the Poor,N/A,1889,N/A,Poor,36,N/A,0,en
Host Bibliographic Record for Boundwith Item Barcode 30112118314308 and Others,,N/A,1886,N/A,,1118,N/A,0,en
Report of the Adjutant-General to the Governor of Iowa,Iowa. Adjutant General's Office,N/A,1891,1861-1866 contain rosters of state troops and historical material.,Iowa,264,N/A,0,en
"Annual Report of the State Auditor to the Governor of South Dakota, for the Fiscal Year Ending ...","South Dakota. Auditor's Office, South Dakota. Office of the State Auditor",N/A,1898,N/A,Finance,312,N/A,0,en
Railway Economics,"Association of American Railroads. Bureau of Railway Economics, Richard Holland Johnston","Chicago, University Press [1912]",1912,N/A,"Cataloging, Cooperative",464,N/A,0,en
"Annual Report of the Public Service Commission, Second District",New York (State). Public Service Commission. Second District,N/A,1918,"Report, with accompanying documents.",Electric Utilities,244,N/A,0,en
A B C Pathfinder Shipping and Mailing Guide ...,New England Railway Publishing Company,N/A,1906,N/A,Postal service,976,N/A,0,en
Official [freight] Classification ...,,N/A,1912,N/A,,504,N/A,0,en
Biennial Report,Iowa. State Treasurer's Office,N/A,1906,N/A,,166,N/A,0,en
The Way-bill,,N/A,1928,N/A,,632,N/A,0,en
Annual Report,Michigan Railroad Commission,N/A,1895,N/A,,654,N/A,0,en
Annual Report of the Michigan Railroad Commission,Michigan Railroad Commission,N/A,1901,N/A,Railroads,642,N/A,0,en
Housing Markets and Urban Transportation,Sock-Yong Phang,McGraw-Hill,1992,N/A,Business & Economics,348,N/A,0,en
Comunicaciones y transportes,,N/A,1885,N/A,Communication and traffic,598,N/A,0,en
"Message and Annual Reports for ..., Made to the ... General Assembly of Ohio ..",Ohio,N/A,1875,"Contains the annual reports of various Ohio state governmental offices, including the Attorney General, Governor, Secretary of State, etc.",Government publications,1384,N/A,0,en
California Safety News,California. Division of Industrial Safety,N/A,1924,N/A,Accidents,804,N/A,0,en
Executive Documents of the State of Minnesota for the Year ...,Minnesota,N/A,1917,N/A,Minnesota,1390,N/A,0,en
"Executive Documents, Annual Reports",Ohio,N/A,1880,N/A,Ohio,1552,N/A,0,en
Legislative Documents,Ohio. General Assembly,N/A,1880,N/A,,1546,N/A,0,en
Annual Report,Texas. Board of Insurance Commissioners,N/A,1922,N/A,Insurance,1328,N/A,0,en
Report of the Board of Transport Commissioners for Canada,Board of Transport Commissioners for Canada,N/A,1910,N/A,Railroads,420,N/A,0,en
Reports to the General Assembly of Illinois at Its ... Regular Session,Illinois,N/A,1891,N/A,Illinois,660,N/A,0,en
Annual Report of the Auditor of State to the Governor of Iowa,Iowa. Auditor of State,N/A,1906,N/A,Finance,508,N/A,0,en
"Catalogue and Circular (1878/79, 1884/85 ""Circular"") of the Illinois Industrial University (later ""of the University of Illinois"")",University of Illinois (Urbana-Champaign campus),N/A,1915,N/A,,592,N/A,0,en
The American State Reports,Abraham Clark Freeman,N/A,1892,N/A,"Law reports, digests, etc",1030,N/A,0,en
Report,Railroad and Warehouse Commission of the State of Minnesota,N/A,1918,N/A,,520,N/A,0,en
"Report of the Board of Transport Commissioners for Canada, for the Year Ended ...","Board of Railway Commissioners for Canada, Board of Transport Commissioners for Canada",N/A,1907,N/A,Railroads,1216,N/A,0,en
The Official Railway Guide,,N/A,1909,N/A,Railroads,1952,N/A,0,en
"The American Florist Company's Directory of Florists, Nurserymen and Seedsmen of the United States and Canada",,N/A,1908,N/A,Florists,510,N/A,0,en
Bus Age,,N/A,1928,N/A,Bus lines,512,N/A,0,en
Legislative Documents,Iowa. General Assembly,N/A,1884,Contains the reports of state departments and officials for the preceding fiscal biennium.,Iowa,1026,N/A,0,en
Report,Kentucky. Dept. of Mines and Minerals,N/A,1898,N/A,Coal mines and mining,522,N/A,0,en
"Pennsylvania County Court Reports, Containing Cases Decided in the Courts of the Several Counties of the Commonwealth of Pennsylvania",Pennsylvania. County Courts,N/A,1890,N/A,"Law reports, digests, etc",760,N/A,0,en
Commercial America,,N/A,1918,N/A,Commerce,672,N/A,0,en
The Federal Cases,,N/A,1896,N/A,"Law reports, digests, etc",2828,N/A,0,en
Who's who in New York City and State,"Lewis Randolph Hamersly, John William Leonard, William Frederick Mohr",N/A,1909,"Containing authentic biographies of New Yorkers who are leaders and representatives in various departments of worthy human achievement including sketches of every army and navy officer born in or appointed from New York and now serving, of all the congressmen from the state, all state senators and judges, and all ambassadors, ministers and consuls appointed from New York.",New York (N.Y.),1462,N/A,0,en
Diccionario inglés-español y español-inglés,Francisco Corona Bustamante,N/A,1890,N/A,English language,830,N/A,0,en
Annual Report,,N/A,1918,N/A,Puerto Rico,804,N/A,0,en
Executive Documents,Ohio,N/A,1879,N/A,,1286,N/A,0,en
"Proceedings of the second Pan American Scientific Congress, Washington, U.S.A., Monday, December 27, 1915 to Saturday, January 8, 1916 1915- 1916 v. 11",,N/A,1917,N/A,,692,N/A,0,en
Blue Book of American Shipping ...,,N/A,1902,N/A,Shipping,436,N/A,0,en
Annual Circular of the Illinois Industrial University,University of Illinois (Urbana-Champaign campus),N/A,1917,N/A,,582,N/A,0,en
Documents of the Assembly of the State of New York,New York (State). Legislature. Assembly,N/A,1881,N/A,New York (State),1072,N/A,0,en
Directory of Foreign Capital Affiliated Enterprises in Japan,,N/A,1983,Vols. for include data based on surveys conducted by the Japanese Ministry of International Trade and Industry.,"Business enterprises, Foreign",748,N/A,0,en
Legislative Document,New York (State). Legislature,N/A,1920,N/A,Government publications,604,N/A,0,en
Special Agents Series,United States. Bureau of Foreign and Domestic Commerce,N/A,1920,N/A,International trade,1094,N/A,0,en
Report of the Treasurer of State for the ..,Iowa. Treasury Department,N/A,1906,N/A,,166,N/A,0,en
Marine Review and Marine Record,,N/A,1907,N/A,Marine engineering,1576,N/A,0,en
Report,North Carolina. Corporation Commission,N/A,1927,N/A,Corporations,842,N/A,0,en
Air Transportation,,N/A,1953,N/A,Aeronautics,264,N/A,0,en
Report,,N/A,1978,N/A,City planning,632,N/A,0,en
Annual Report of the Governor of Porto Rico for the Fiscal Year Ending June 30 ...,Puerto Rico. Governor,N/A,1920,N/A,Puerto Rico,1116,N/A,0,en
The Reporter,"Howard Ellis, Rowland Cox",N/A,1884,"Includes decisions in the Irish courts, 1876-June 1886, and Indian appeals, 1876-1877.",Courts,910,N/A,0,en
A Transportation Glossary for Students,Heman Geer Brady,N/A,1929,N/A,Transportation,116,N/A,0,en
Engineering News,,N/A,1914,N/A,Engineering,1502,N/A,0,en
Joint Documents of the State of Michigan,Michigan,N/A,1895,N/A,,1532,N/A,0,en
"Annual Report of the Commissioner of Railroads of the State of Michigan, for the Year Ending ...",Michigan Railroad Commission,N/A,1890,N/A,Railroads,806,N/A,0,en
Annual Report,New York (State). Public Service Commission. 2d District,N/A,1920,N/A,,230,N/A,0,en
"Church Music of Yesterday, To-day and for To-morrow",Charles Hutchinson Gabriel,N/A,1982,N/A,Church music,1704,N/A,0,en
Annual Report of the Railroad Commission of Oregon to the Governor,Public Service Commission of Oregon,N/A,1910,N/A,Railroads,872,N/A,0,en
Tariff League Bulletin,,N/A,1917,N/A,Economics,366,N/A,0,en
Proceedings of the ... Annual Convention ...,United Mine Workers of America,N/A,1909,N/A,Coal miners,1514,N/A,0,en
Everybody's Magazine,,N/A,1919,N/A,,678,N/A,0,en
United States Congressional Serial Set Catalog,,N/A,1995,N/A,Government publications,684,N/A,0,en
An Annotated Pocket Digest of Texas,John S. McIlwaine,N/A,1907,N/A,Law,1272,N/A,0,en
British and Foreign State Papers,"Great Britain. Foreign Office, Great Britain. Foreign and Commonwealth Office",N/A,1927,N/A,Great Britain,1052,N/A,0,en
The Traffic World and Traffic Bulletin,,N/A,1910,N/A,Transportation,2078,N/A,0,en
Electrical Railway Journal,,N/A,1915,N/A,Electric railroads,1414,N/A,0,en
The Canadian Patent Office Record and Register of Copyrights and Trade Marks,,N/A,1923,N/A,Copyright,1442,N/A,0,en
The National Nurseryman,,N/A,1912,N/A,Nurseries (Horticulture),996,N/A,0,en
Documents Communicated to the Senate and House of Representatives,,N/A,1893,N/A,Michigan,1290,5,1,en
Sessional Papers ... of the ... Parliament of the Dominion of Canada ...,Canada. Parliament,N/A,1916,N/A,Canada,964,N/A,0,en
The Official Railway Equipment Register,,N/A,1901,N/A,Railroads,1104,N/A,0,en
Recueil Des Traités,League of Nations,N/A,1927,N/A,Treaties,872,N/A,0,en
Receipts and Expenditures in Cuba as Reported to the Senate Committee on Relations with Cuba,United States. War Department,N/A,1900,N/A,,1052,N/A,0,en
The Canadian Railway Employees' Monthly,,N/A,1952,N/A,Transport workers,500,N/A,0,en
Street Railway Section of the Commercial & Financial Chronicle,,N/A,1902,N/A,Street-railroads,618,N/A,0,en
Revue de Fonderie Moderne,,N/A,1925,N/A,,536,N/A,0,en
Monthly Report of Recent Economic and Financial Developments,,N/A,2010-07,N/A,Japan,384,N/A,0,en
Israel Government Year-book,Israel,N/A,1961,N/A,Administrative agencies,544,N/A,0,en
Bulletin of the New York Public Library,New York Public Library,N/A,1911,"Includes its Report, 1896-19 .",Bibliography,794,N/A,0,en
Geographical Abstracts,,N/A,1986,N/A,Geography,1374,N/A,0,en
Bulletin of the Public Affairs Information Service,Public Affairs Information Service,N/A,1918,N/A,Economics,592,N/A,0,en
"Proceedings of ESD Maintainability Conference, 12-13 March 1963",,N/A,1963,N/A,Avionics,402,N/A,0,en
The Postal Laws and Regulations,United States,N/A,1893,N/A,Postal service,804,N/A,0,en
Annual Report,Mexico. Comisión Reguladora de Energía,N/A,1996,N/A,Energy policy,358,N/A,0,en
Motor Transport,,N/A,1928,N/A,Automobiles,838,N/A,0,en
"List of Works in the New York Public Library Relating to Criminology, Pt. [1]-7",New York Public Library,N/A,1911,N/A,,476,N/A,0,en
Biennial Report of the State Board of Equalization for the ..,California. State Board of Equalization,N/A,1931,N/A,Taxation,168,N/A,0,en
The Pricing Decision,Daniel Seymour,Irwin Professional Publishing,1989,N/A,Business & Economics,484,N/A,0,en
Government Yearbook,Israel,N/A,1963,N/A,Israel,390,N/A,0,en
United States Bulletin Service,,N/A,1919,N/A,United States,964,N/A,0,en
Coordinated Egg Production and Marketing in the North Central States,"Avery Daniel Pratt, Aziz H. Hamdy, Donald E. Johnston, Edgar A. Miller, Gene A. Futrell, James E. Appleby, R. W. Westerhold, Ralph L. Baker, Ruth E. Deacon",N/A,1965,N/A,Agriculture,296,N/A,0,en
Outlook,,N/A,1917,N/A,,722,N/A,0,en
Experimental and Theoretical Analysis of Transport Processes in Nano-structured Medium Aerogel,James Shouquan Zeng,N/A,1995,N/A,Aerogels,352,N/A,0,en
