Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Bible Concordance,"Thomas Nelson Publishers, Ronald F. Youngblood",Thomas Nelson,1993,"End the frustration of being unable to locate a Scripture, find a biblical word definition, or get a historical fact when you need it. Each volume in the affordable Nelson's Quick Reference(tm) Series stands alone or can be a solid foundation for an easy-to-use Bible reference library.",Religion,420,N/A,0,en
The American Stationer,,N/A,1883,N/A,Stationery trade,938,N/A,0,en
"Booksellers' Guide to Staple Stock, 1941-42",Baker & Taylor Co,N/A,1941,N/A,Booksellers' catalogs,188,N/A,0,en
30 Days to Overcoming Emotional Strongholds,Tony Evans,Harvest House Publishers,2015-05-01,"Emotional strongholds come in all shapes and sizes—doubt, rejection, poor self-esteem, pride, stubbornness, a victim mentality, or defeatism. Which of these are you battling? Which ones are undermining your confidence and eroding your spiritual strength? Tearing down emotional strongholds so they no longer dominate your thoughts and actions can come only through an intentional alignment of your thoughts with God's truth in the Bible. Join Dr. Tony Evans in examining key emotional strongholds and their corresponding biblical truths that you can declare and apply to bring victory into your life.",Religion,98,N/A,0,en
Century Illustrated Monthly Magazine ...,,N/A,1885,N/A,Periodicals,996,N/A,0,en
The Baptist Missionary Magazine,,N/A,1887,N/A,Baptists,998,N/A,0,en
1 Samuel,John F. MacArthur,HarperChristian Resources,2000-07-01,"These first four study guides in a 16-volume set from noted Bible scholar John MacArthur take readers on a journey through biblical texts to discover what lies beneath the surface, focusing on meaning and context, and then reflecting on the explored passage or concept. With probing questions that guide the reader toward application, as well as ample space for journaling, The MacArthur Bible Studies are an invaluable tool for Bible students of all ages.",Religion,216,N/A,0,en
2010-2011 College Admissions Data Sourcebook Index of Majors & Sports,,Wintergreen Orchard House,2010-09,N/A,Education,935,N/A,0,en
The Arbitrator,,N/A,1886,N/A,Arbitration (International law),106,N/A,0,en
Spurgeon's Sermons Volume 02: 1856,Charles Haddon Spurgeon,Lulu.com,2017-04-15,"Charles Spurgeon was one of the most evangelical and puritan of protestant minister's in the 19th century. In the second volume of these series of sermons: these charismatic and inspiring sermons are enough to encourage, convict and inspire anyone who seeks a closer and more intimate relationship with God.",Religion,347,N/A,0,en
2012-2013 College Admissions Data Sourcebook Index of Majors & Sports,,Wintergreen Orchard House,2012,N/A,College majors,950,N/A,0,en
Leaves of Healing,,N/A,1904,N/A,Spiritual healing,946,N/A,0,en
The New Manners & Customs of Bible Times,Ralph Gower,Moody Pub,2005-01,"We know that John the Baptist ate locusts, but were they insects or sweet beans? Why did a fish swallow a coin that Jesus later used to pay the temple tax? How could walking beside a donkey have made Joseph a laughingstock? Good handling of biblical passages demands a working knowledge of the historical and cultural context from which it was written. This bestselling reference book contains colorful photography and artwork, as well as maps, diagrams and charts. Additionally, there are scripture and topical indexes for quick fact-checking. Bible students and laypeople who teach in the church will benefit from and be fascinated by the helpful features of The New Manners and Customs of Bible Times.",Religion,352,N/A,0,en
No More Excuses - Bible Study Book,Tony Evans,Lifeway Church Resources,2019-05-15,Stop making excuses and become the man God has called you to be.,Religion,0,N/A,0,en
World's Concise Bible Concordance,"Reverend Robert T Boyd, World Publishing Staff, Nelson Reference Staff, Thomas Nelson Publishers",Thomas Nelson,2004-12,"World's Concise Bible Concordance has the most sought after Bible verses of any concordance. The product of a host of Bible scholars and technical writers, the World's Concise Bible Concordance represents the latest work in Bible referencing. World's Concise Bible Concordance is also included in the World's Reference Library.",Religion,804,N/A,0,en
Appletons' Annual Cyclopaedia and Register of Important Events,,N/A,1901,N/A,Encyclopedias and dictionaries,850,N/A,0,en
The American Annual Cyclopedia and Register of Important Events of the Year ...,,N/A,1901,N/A,Encyclopedias and dictionaries,844,N/A,0,en
100 Bible Verses Everyone Should Know by Heart,Robert J. Morgan,B&H Publishing Group,2010,"Clearer thoughts, steadier nerves, healthier emotions, purer habits, happier homes, greater respect, and eternal optimism are the rewards promised in 100 Bible Verses Everyone Should Know by Heart.",Religion,290,5,2,en
"The ""bobbed"" Wire V Bible",Jack Glover,N/A,1977,An illustrated guide to identification and classification of barbed wire.,Barbed wire,195,N/A,0,en
The Toddlers Bible,V. Gilbert Beers,David C Cook,1992,This is the simplest Bible ever! It builds right attitudes about God and His Word; offers over 100 Bible stories with over 400 pages of colorful art; provides the only Bible for infants to three-year-olds.,Bibles,428,5,1,en
The Bible Vs. The Book of Enoch,Jim Garton,N/A,2020-06-17,"The Book of Enoch is an ancient text that many are convinced should be considered as scripture. Some even claim the Book of Enoch was once in the Bible and advocate for its acceptance as God's inspired word. Are these advocates right? Is the Book of Enoch inspired scripture? Should the Book of Enoch be in the Bible? In The Bible Vs. The Book of Enoch, we will compare teachings found in the Book of Enoch with the Bible to see if they agree. We will also put the Book of Enoch through the Deuteronomy false prophet test. Will it pass? Get the book to find out. This small book is full of content that will convince any advocate of the Book of Enoch to rethink their support for this dangerous text. The Book is designed to summarize critical and alarming facts to hopefully steer Bible believers away from the multitude of false teachings found in the Book of Enoch. This book is a compact witnessing and study tool that can be shared with others in a one-on-one or group study. Some topics discussed will include: -- The Bible Vs. The Book of Enoch on specific creation passages.-- The Bible Vs. The Book of Enoch on the fall of humanity. -- The Bible Vs. The Book of Enoch on the Flood, Noah, and the Ark. -- Are the Sons of God angels? -- Strange, weird, and unbiblical concepts found in the Book of Enoch.-- A shocking revelation of who the Book of Enoch claims is the Messiah. -- Did Jude and Peter quote from the Book of Enoch or another source? What are those sources?-- Did the children of the angels become demons? -- The Biblical hell compared to the Book of Enoch's concept of hell. -- And much more..The author hopes that this book will prevent believers from getting caught up in the false doctrines and untruthful information found in the Book of Enoch by showing how the Bible and the Book of Enoch teach a very different message.",,66,N/A,0,en
A Documentary History of the Book of Mormon,,Oxford University Press,2019-01-09,"The story of the creation of the Book of Mormon has been told many times, and often ridiculed. A Documentary History of the Book of Mormon presents and examines the primary sources surrounding the origin of the foundational text of the Church of Jesus Christ of Latter-day Saints, the most successful new religion of modern times. The scores of documents transcribed and annotated in this book include family histories, journal entries, letters, affidavits, reminiscences, interviews, newspaper articles, and book extracts, as well as revelations dictated in the name of God. From these texts emerges the captivating story of what happened (and what was believed or rumored to have happened) between September 1823-when the seventeen-year-old farm boy Joseph Smith announced that an angel of God had directed him to an ancient book inscribed on gold plates-and March 1830, when the Book of Mormon was first published. By compiling for the first time a substantial collection of both first- and secondhand accounts relevant to the inception of the divine revelation-or clever fraud-that launched a new world religion, A Documentary History makes a significant contribution to the rapidly growing field of Mormon Studies.",Religion,552,N/A,0,en
